order_id,date,category,city,platform,payment_method,quantity,unit_price,revenue,order_status,delivery_days,rating
NG-10976,2023-04-05,Books,Benin City,Jumia,Pay on Delivery,3,11600.0,34800.0,Delivered,2,2.7
NG-10977,2023-12-25,Electronics,Kano,Instagram Shop,USSD,1,222000.0,0.0,Cancelled,4,
NG-10978,2023-05-21,Home & Living,Kano,Konga,Card,4,38400.0,0.0,Returned,7,
NG-10979,2023-11-19,Home & Living,Abuja,Jumia,Pay on Delivery,4,13400.0,53600.0,Delivered,1,4.5
NG-10980,2023-12-01,Electronics,Abuja,Jiji,Pay on Delivery,4,385900.0,1543600.0,Delivered,5,4.7
NG-10981,2023-01-01,Books,Port Harcourt,Konga,Transfer,1,6700.0,6700.0,Delivered,5,4.7
NG-10982,2023-06-29,Fashion,Lagos,WhatsApp Business,USSD,4,21200.0,84800.0,Delivered,6,3.5
NG-10983,2023-08-22,Electronics,Lagos,Jumia,USSD,3,87400.0,0.0,Returned,10,
NG-10984,2023-10-09,Books,Kaduna,Konga,Cash on Delivery,2,4600.0,9200.0,Delivered,4,3.8
NG-10985,2023-10-24,Home & Living,Benin City,Konga,Pay on Delivery,1,68900.0,0.0,Returned,1,
NG-10986,2023-02-02,Fashion,Port Harcourt,Instagram Shop,Card,4,19700.0,0.0,Returned,4,
NG-10987,2023-04-02,Fashion,Lagos,Jiji,Pay on Delivery,2,28300.0,56600.0,Delivered,8,3.3
NG-10988,2023-05-31,Home & Living,Benin City,Konga,Cash on Delivery,4,51300.0,205200.0,Delivered,2,3.1
NG-10989,2023-05-20,Electronics,Kano,WhatsApp Business,Cash on Delivery,3,251300.0,753900.0,Delivered,2,3.1
NG-10990,2023-06-24,Food & Drink,Ibadan,Jiji,Transfer,2,7600.0,15200.0,Delivered,3,3.2
NG-10991,2023-07-26,Sports,Lagos,Konga,Pay on Delivery,1,15200.0,0.0,Cancelled,5,
NG-10992,2023-10-04,Home & Living,Benin City,Jumia,Pay on Delivery,3,23600.0,0.0,Cancelled,5,
NG-10993,2023-02-13,Fashion,Lagos,WhatsApp Business,Card,1,43200.0,43200.0,Delivered,4,3.1
NG-10994,2023-12-11,Electronics,Kano,Konga,Card,2,72200.0,144400.0,Delivered,10,3.9
NG-10995,2023-04-19,Fashion,Kano,Konga,Transfer,1,35000.0,0.0,Cancelled,10,
NG-10996,2023-10-08,Sports,Ibadan,Instagram Shop,USSD,3,19200.0,57600.0,Delivered,2,4.2
NG-10997,2023-03-31,Beauty,Lagos,Jumia,Card,1,13000.0,0.0,Returned,6,
NG-10998,2023-02-18,Books,Abuja,Konga,Pay on Delivery,1,2000.0,0.0,Returned,9,
NG-10999,2023-01-12,Home & Living,Lagos,Instagram Shop,Cash on Delivery,3,52300.0,156900.0,Delivered,9,4.0
NG-11000,2023-08-28,Sports,Port Harcourt,Instagram Shop,Transfer,4,36800.0,0.0,Returned,6,
NG-11001,2023-07-28,Sports,Lagos,Konga,Cash on Delivery,4,29500.0,118000.0,Delivered,9,2.9
NG-11002,2023-05-20,Home & Living,Abuja,WhatsApp Business,Pay on Delivery,3,32300.0,96900.0,Delivered,4,4.7
NG-11003,2023-02-12,Books,Lagos,Konga,Pay on Delivery,2,10600.0,21200.0,Delivered,3,3.6
NG-11004,2023-08-08,Sports,Lagos,Jiji,Transfer,3,41300.0,0.0,Returned,6,
NG-11005,2023-11-23,Beauty,Kaduna,Konga,Pay on Delivery,4,22100.0,88400.0,Delivered,2,2.7
NG-11006,2023-10-08,Beauty,Lagos,WhatsApp Business,Card,3,2100.0,6300.0,Delivered,5,4.6
NG-11007,2023-12-10,Home & Living,Abuja,Konga,Pay on Delivery,3,55800.0,167400.0,Delivered,3,3.1
NG-11008,2023-12-25,Sports,Abuja,Jiji,Pay on Delivery,1,21200.0,0.0,Cancelled,6,
NG-11009,2023-04-11,Sports,Kaduna,Jumia,Cash on Delivery,3,38800.0,116400.0,Delivered,5,3.4
NG-11010,2023-08-06,Electronics,Abuja,Jiji,Card,1,278100.0,0.0,Returned,8,
NG-11011,2023-10-24,Fashion,Lagos,WhatsApp Business,Cash on Delivery,3,5100.0,0.0,Cancelled,2,
NG-11012,2023-08-25,Sports,Lagos,Konga,Card,3,23700.0,0.0,Cancelled,4,
NG-11013,2023-06-02,Books,Abuja,Jumia,USSD,2,9600.0,19200.0,Delivered,9,4.8
NG-11014,2023-04-10,Electronics,Lagos,Jumia,Cash on Delivery,2,331300.0,662600.0,Delivered,6,4.6
NG-11015,2023-11-14,Sports,Benin City,Jumia,USSD,4,57600.0,230400.0,Delivered,5,4.0
NG-11016,2023-06-17,Fashion,Kaduna,WhatsApp Business,Cash on Delivery,2,40400.0,0.0,Returned,2,
NG-11017,2023-10-16,Food & Drink,Lagos,Jumia,Pay on Delivery,1,1000.0,1000.0,Delivered,3,3.6
NG-11018,2023-04-19,Food & Drink,Port Harcourt,Jumia,Pay on Delivery,1,7600.0,0.0,Cancelled,2,
NG-11019,2023-03-21,Electronics,Lagos,Jiji,Transfer,4,194000.0,0.0,Returned,7,
NG-11020,2023-10-09,Books,Lagos,Konga,Transfer,3,3600.0,10800.0,Delivered,2,4.0
NG-11021,2023-09-25,Electronics,Port Harcourt,Jumia,Cash on Delivery,4,223300.0,893200.0,Delivered,7,3.2
NG-11022,2023-07-18,Books,Kaduna,Konga,Transfer,2,3600.0,0.0,Returned,2,
NG-11023,2023-07-01,Beauty,Port Harcourt,Jiji,USSD,3,10500.0,31500.0,Delivered,5,2.7
NG-11024,2023-06-29,Home & Living,Lagos,WhatsApp Business,Pay on Delivery,3,75100.0,225300.0,Delivered,1,2.9
NG-11025,2023-09-29,Fashion,Abuja,Konga,Card,4,24300.0,0.0,Returned,7,
NG-11026,2023-03-19,Food & Drink,Lagos,WhatsApp Business,Card,4,5300.0,21200.0,Delivered,2,3.5
NG-11027,2023-04-06,Home & Living,Kaduna,Jumia,Transfer,3,19600.0,0.0,Cancelled,3,
NG-11028,2023-05-03,Sports,Port Harcourt,Jiji,Cash on Delivery,2,31200.0,62400.0,Delivered,6,3.1
NG-11029,2023-03-06,Food & Drink,Abuja,Jumia,Cash on Delivery,3,3300.0,9900.0,Delivered,6,5.0
NG-11030,2023-03-17,Electronics,Abuja,Jumia,Card,2,154300.0,0.0,Returned,3,
NG-11031,2023-07-16,Fashion,Lagos,Jumia,Transfer,2,17200.0,34400.0,Delivered,6,4.5
NG-11032,2023-10-29,Sports,Enugu,Jumia,USSD,4,42700.0,170800.0,Delivered,1,3.9
NG-11033,2023-02-12,Food & Drink,Ibadan,Jiji,Transfer,2,3000.0,0.0,Cancelled,8,
NG-11034,2023-04-12,Sports,Abuja,Konga,Card,2,54400.0,108800.0,Delivered,8,3.6
NG-11035,2023-03-15,Fashion,Ibadan,Konga,Pay on Delivery,2,24700.0,0.0,Cancelled,9,
NG-11036,2023-02-16,Home & Living,Abuja,Konga,Pay on Delivery,3,15500.0,46500.0,Delivered,7,4.8
NG-11037,2023-05-20,Beauty,Abuja,Jumia,USSD,3,23800.0,71400.0,Delivered,8,3.3
NG-11038,2023-03-13,Electronics,Abuja,WhatsApp Business,Transfer,2,186900.0,0.0,Cancelled,9,
NG-11039,2023-06-15,Electronics,Benin City,Jiji,Transfer,3,217100.0,651300.0,Delivered,4,2.8
NG-11040,2023-03-17,Fashion,Lagos,WhatsApp Business,Card,3,8900.0,26700.0,Delivered,6,4.8
NG-11041,2023-02-12,Food & Drink,Lagos,Jumia,Cash on Delivery,4,3300.0,0.0,Cancelled,6,
NG-11042,2023-05-25,Fashion,Lagos,Jumia,Card,1,20300.0,20300.0,Delivered,9,3.9
NG-11043,2023-08-28,Electronics,Lagos,Jumia,Cash on Delivery,3,34300.0,102900.0,Delivered,2,4.4
NG-11044,2023-01-08,Fashion,Lagos,Jiji,USSD,1,13200.0,0.0,Returned,7,
NG-11045,2023-08-21,Home & Living,Lagos,Instagram Shop,USSD,1,79000.0,0.0,Cancelled,2,
NG-11046,2023-08-25,Fashion,Lagos,WhatsApp Business,Card,3,35600.0,106800.0,Delivered,2,4.6
NG-11047,2023-05-21,Fashion,Benin City,Jiji,Card,3,15500.0,46500.0,Delivered,6,3.8
NG-11048,2023-12-18,Home & Living,Lagos,Konga,Transfer,2,60600.0,121200.0,Delivered,5,3.3
NG-11049,2023-08-21,Fashion,Kano,WhatsApp Business,Card,3,27400.0,82200.0,Delivered,3,4.0
NG-11050,2023-01-17,Electronics,Port Harcourt,WhatsApp Business,Card,3,223100.0,0.0,Cancelled,2,
NG-11051,2023-04-06,Food & Drink,Abuja,Instagram Shop,Pay on Delivery,1,4100.0,0.0,Returned,2,
NG-11052,2023-06-14,Beauty,Kano,Jumia,Transfer,1,21200.0,21200.0,Delivered,3,4.5
NG-11053,2023-02-19,Fashion,Lagos,Instagram Shop,Card,3,11400.0,34200.0,Delivered,7,2.7
NG-11054,2023-03-27,Sports,Lagos,Instagram Shop,Card,3,54400.0,0.0,Returned,5,
NG-11055,2023-12-10,Books,Lagos,Jumia,Transfer,1,8100.0,8100.0,Delivered,9,2.7
NG-11056,2023-02-06,Fashion,Abuja,Instagram Shop,Card,2,36600.0,0.0,Cancelled,10,
NG-11057,2023-03-08,Food & Drink,Port Harcourt,WhatsApp Business,Transfer,2,5900.0,0.0,Returned,6,
NG-11058,2023-09-04,Fashion,Kaduna,Jiji,Pay on Delivery,2,26300.0,0.0,Returned,4,
NG-11059,2023-08-08,Home & Living,Lagos,Jumia,Transfer,1,16300.0,0.0,Cancelled,9,
NG-11060,2023-04-07,Sports,Lagos,Jumia,Card,3,10300.0,30900.0,Delivered,4,3.8
NG-11061,2023-06-17,Sports,Lagos,Instagram Shop,Pay on Delivery,1,55900.0,0.0,Returned,10,
NG-11062,2023-07-10,Beauty,Abuja,Jumia,Cash on Delivery,1,13400.0,0.0,Returned,10,
NG-11063,2023-08-13,Home & Living,Kano,Konga,Transfer,2,11700.0,23400.0,Delivered,7,2.7
NG-11064,2023-02-02,Books,Port Harcourt,Konga,Card,1,2200.0,0.0,Returned,7,
NG-11065,2023-01-13,Electronics,Ibadan,Jiji,Card,2,286600.0,0.0,Cancelled,5,
NG-11066,2023-10-29,Food & Drink,Kano,Instagram Shop,Transfer,4,8000.0,0.0,Returned,4,
NG-11067,2023-04-20,Books,Kano,Jiji,Card,2,8700.0,0.0,Returned,9,
NG-11068,2023-09-12,Beauty,Lagos,Jiji,Card,1,20100.0,0.0,Returned,6,
NG-11069,2023-08-21,Sports,Kaduna,Konga,USSD,4,24000.0,0.0,Returned,6,
NG-11070,2023-10-12,Sports,Abuja,Jumia,Cash on Delivery,2,16200.0,32400.0,Delivered,1,3.7
NG-11071,2023-03-03,Fashion,Kano,Jiji,Card,2,23300.0,0.0,Returned,10,
NG-11072,2023-11-14,Sports,Lagos,Jiji,USSD,2,15300.0,30600.0,Delivered,8,4.4
NG-11073,2023-07-08,Beauty,Ibadan,WhatsApp Business,Card,1,7200.0,0.0,Cancelled,3,
NG-11074,2023-11-30,Fashion,Kano,Konga,Transfer,3,19800.0,0.0,Returned,3,
NG-11075,2023-07-02,Home & Living,Abuja,Konga,Card,2,45600.0,91200.0,Delivered,7,4.3
NG-11076,2023-07-29,Food & Drink,Lagos,Jiji,Card,3,7200.0,21600.0,Delivered,1,4.6
NG-11077,2023-11-01,Food & Drink,Abuja,Jiji,Pay on Delivery,4,2400.0,0.0,Cancelled,2,
NG-11078,2023-03-11,Fashion,Abuja,Jiji,Pay on Delivery,2,9500.0,0.0,Returned,3,
NG-11079,2023-10-21,Fashion,Lagos,Jiji,Cash on Delivery,2,31500.0,0.0,Returned,3,
NG-11080,2023-05-10,Books,Lagos,WhatsApp Business,Transfer,4,6000.0,24000.0,Delivered,9,3.6
NG-11081,2023-03-12,Sports,Lagos,WhatsApp Business,Cash on Delivery,4,21200.0,84800.0,Delivered,8,2.6
NG-11082,2023-08-10,Electronics,Kano,Jumia,Cash on Delivery,4,374500.0,1498000.0,Delivered,8,3.7
NG-11083,2023-05-06,Fashion,Abuja,Instagram Shop,Card,3,23400.0,70200.0,Delivered,1,3.6
NG-11084,2023-09-19,Sports,Lagos,Instagram Shop,Card,3,12800.0,38400.0,Delivered,8,2.8
NG-11085,2023-01-18,Electronics,Port Harcourt,Konga,USSD,4,323800.0,1295200.0,Delivered,7,4.7
NG-11086,2023-01-29,Food & Drink,Abuja,Instagram Shop,USSD,2,6100.0,0.0,Cancelled,9,
NG-11087,2023-08-19,Beauty,Abuja,Instagram Shop,Card,3,19900.0,59700.0,Delivered,3,2.7
NG-11088,2023-12-14,Electronics,Kano,Jumia,USSD,4,423100.0,0.0,Cancelled,6,
NG-11089,2023-02-05,Beauty,Abuja,Jiji,USSD,1,24200.0,24200.0,Delivered,8,3.3
NG-11090,2023-09-10,Sports,Benin City,Jumia,Cash on Delivery,2,53500.0,107000.0,Delivered,1,4.9
NG-11091,2023-11-26,Sports,Abuja,Jiji,USSD,4,13600.0,54400.0,Delivered,6,4.3
NG-11092,2023-02-04,Electronics,Abuja,Konga,Card,1,213400.0,0.0,Returned,3,
NG-11093,2023-06-28,Food & Drink,Lagos,Konga,Card,4,5400.0,21600.0,Delivered,8,2.8
NG-11094,2023-08-23,Electronics,Lagos,Jiji,Cash on Delivery,4,193900.0,775600.0,Delivered,4,4.0
NG-11095,2023-08-21,Books,Benin City,WhatsApp Business,Card,3,1400.0,4200.0,Delivered,6,4.9
NG-11096,2023-06-15,Fashion,Ibadan,Jumia,Card,3,5500.0,16500.0,Delivered,5,4.0
NG-11097,2023-01-02,Home & Living,Port Harcourt,Jiji,Card,3,16100.0,0.0,Cancelled,4,
NG-11098,2023-11-14,Beauty,Port Harcourt,Jumia,Cash on Delivery,4,17800.0,71200.0,Delivered,9,4.6
NG-11099,2023-09-28,Home & Living,Lagos,Jiji,USSD,4,10100.0,40400.0,Delivered,5,2.8
NG-11100,2023-08-15,Electronics,Enugu,WhatsApp Business,Cash on Delivery,1,405400.0,405400.0,Delivered,3,4.1
NG-11101,2023-10-09,Fashion,Port Harcourt,Jiji,USSD,1,25400.0,0.0,Cancelled,6,
NG-11102,2023-08-10,Sports,Enugu,Jumia,Transfer,1,56400.0,0.0,Cancelled,1,
NG-11103,2023-12-17,Beauty,Lagos,Instagram Shop,Cash on Delivery,4,6700.0,26800.0,Delivered,8,3.2
NG-11104,2023-08-01,Home & Living,Lagos,Jiji,Pay on Delivery,3,45400.0,136200.0,Delivered,5,3.1
NG-11105,2023-10-23,Food & Drink,Lagos,Instagram Shop,Card,4,7300.0,29200.0,Delivered,1,3.3
NG-11106,2023-04-01,Beauty,Lagos,Jiji,Transfer,2,3400.0,6800.0,Delivered,2,2.9
NG-11107,2023-07-29,Electronics,Abuja,Jiji,Pay on Delivery,2,475500.0,0.0,Cancelled,10,
NG-11108,2023-02-13,Books,Abuja,Instagram Shop,Pay on Delivery,2,2800.0,5600.0,Delivered,5,2.7
NG-11109,2023-02-22,Electronics,Port Harcourt,Jiji,Pay on Delivery,3,222400.0,0.0,Cancelled,10,
NG-11110,2023-05-21,Fashion,Abuja,Jumia,Pay on Delivery,1,24500.0,0.0,Cancelled,10,
NG-11111,2023-06-05,Beauty,Lagos,Jiji,Transfer,3,24700.0,0.0,Returned,9,
NG-11112,2023-11-29,Home & Living,Lagos,Jiji,Pay on Delivery,4,27700.0,0.0,Cancelled,2,
NG-11113,2023-06-14,Sports,Lagos,Konga,Card,1,60000.0,0.0,Cancelled,5,
NG-11114,2023-10-28,Fashion,Ibadan,WhatsApp Business,Pay on Delivery,4,34300.0,137200.0,Delivered,6,4.0
NG-11115,2023-10-25,Fashion,Lagos,Konga,Card,4,32100.0,128400.0,Delivered,10,2.7
NG-11116,2023-09-28,Beauty,Port Harcourt,WhatsApp Business,Cash on Delivery,3,14800.0,44400.0,Delivered,2,4.8
NG-11117,2023-11-30,Fashion,Lagos,WhatsApp Business,Transfer,3,34200.0,102600.0,Delivered,7,3.2
NG-11118,2023-05-13,Beauty,Benin City,Jumia,Card,2,6200.0,12400.0,Delivered,5,2.6
NG-11119,2023-12-03,Electronics,Kaduna,Konga,Cash on Delivery,4,58400.0,233600.0,Delivered,5,4.2
NG-11120,2023-02-07,Electronics,Kano,Jiji,Card,4,124900.0,0.0,Cancelled,10,
NG-11121,2023-03-03,Sports,Lagos,WhatsApp Business,Cash on Delivery,1,41100.0,41100.0,Delivered,7,3.6
NG-11122,2023-11-16,Food & Drink,Enugu,Jiji,USSD,3,7000.0,21000.0,Delivered,10,4.7
NG-11123,2023-09-03,Electronics,Lagos,Instagram Shop,Cash on Delivery,2,262200.0,524400.0,Delivered,9,2.9
NG-11124,2023-06-24,Home & Living,Kaduna,Instagram Shop,Cash on Delivery,3,53100.0,0.0,Returned,4,
NG-11125,2023-07-11,Beauty,Lagos,Instagram Shop,Transfer,3,10200.0,30600.0,Delivered,8,2.5
NG-11126,2023-03-29,Sports,Lagos,Instagram Shop,Card,4,41100.0,164400.0,Delivered,2,4.5
NG-11127,2023-07-25,Books,Lagos,WhatsApp Business,Card,3,2200.0,0.0,Returned,3,
NG-11128,2023-07-15,Electronics,Kano,Konga,USSD,1,418300.0,418300.0,Delivered,3,3.2
NG-11129,2023-11-09,Sports,Kano,Jumia,USSD,2,30800.0,0.0,Returned,9,
NG-11130,2023-09-30,Home & Living,Ibadan,Jumia,Transfer,2,47800.0,95600.0,Delivered,8,4.5
NG-11131,2023-02-25,Sports,Kaduna,Jumia,Pay on Delivery,4,33900.0,135600.0,Delivered,10,4.9
NG-11132,2023-02-17,Food & Drink,Lagos,Jiji,Transfer,4,7400.0,29600.0,Delivered,10,4.7
NG-11133,2023-08-17,Home & Living,Lagos,Jiji,Cash on Delivery,2,63900.0,0.0,Cancelled,10,
NG-11134,2023-11-01,Beauty,Lagos,Konga,Pay on Delivery,2,7100.0,0.0,Cancelled,5,
NG-11135,2023-05-19,Food & Drink,Lagos,Jiji,USSD,2,3100.0,0.0,Returned,3,
NG-11136,2023-01-06,Fashion,Kano,WhatsApp Business,Cash on Delivery,3,7900.0,0.0,Returned,3,
NG-11137,2023-04-17,Food & Drink,Lagos,Jumia,USSD,3,4200.0,12600.0,Delivered,1,2.5
NG-11138,2023-10-17,Sports,Port Harcourt,Konga,Transfer,3,56200.0,0.0,Returned,5,
NG-11139,2023-12-19,Books,Kano,Konga,Pay on Delivery,1,9200.0,9200.0,Delivered,2,3.2
NG-11140,2023-12-07,Beauty,Kano,WhatsApp Business,USSD,4,23000.0,0.0,Cancelled,8,
NG-11141,2023-09-25,Fashion,Abuja,Konga,USSD,4,33800.0,0.0,Returned,2,
NG-11142,2023-12-06,Beauty,Kaduna,Jiji,Cash on Delivery,3,6600.0,19800.0,Delivered,9,2.6
NG-11143,2023-04-01,Food & Drink,Port Harcourt,WhatsApp Business,USSD,2,6600.0,13200.0,Delivered,6,4.7
NG-11144,2023-02-01,Books,Abuja,Jumia,Card,1,2000.0,2000.0,Delivered,8,4.8
NG-11145,2023-02-27,Books,Abuja,Jumia,Card,3,7000.0,21000.0,Delivered,2,2.8
NG-11146,2023-07-20,Food & Drink,Benin City,Instagram Shop,USSD,4,1200.0,0.0,Cancelled,9,
NG-11147,2023-01-19,Beauty,Port Harcourt,Instagram Shop,USSD,4,20300.0,0.0,Cancelled,4,
NG-11148,2023-05-01,Sports,Ibadan,Jumia,Cash on Delivery,1,6000.0,6000.0,Delivered,8,4.1
NG-11149,2023-11-14,Electronics,Abuja,Konga,Card,1,253400.0,253400.0,Delivered,10,3.0
NG-11150,2023-12-11,Home & Living,Lagos,Jumia,Pay on Delivery,4,74200.0,296800.0,Delivered,10,4.0
NG-11151,2023-12-24,Electronics,Lagos,Instagram Shop,Pay on Delivery,3,317700.0,953100.0,Delivered,5,3.9
NG-11152,2023-04-21,Home & Living,Lagos,Instagram Shop,Card,1,41400.0,0.0,Cancelled,10,
NG-11153,2023-04-16,Sports,Lagos,Instagram Shop,Card,3,15000.0,45000.0,Delivered,8,2.7
NG-11154,2023-02-03,Electronics,Ibadan,Jiji,USSD,3,429300.0,1287900.0,Delivered,4,4.2
NG-11155,2023-06-21,Sports,Abuja,Instagram Shop,Card,1,46800.0,0.0,Cancelled,2,
NG-11156,2023-11-13,Electronics,Abuja,Instagram Shop,Cash on Delivery,3,235300.0,705900.0,Delivered,7,3.7
NG-11157,2023-10-28,Home & Living,Lagos,WhatsApp Business,Transfer,1,75800.0,0.0,Cancelled,4,
NG-11158,2023-09-17,Food & Drink,Ibadan,Instagram Shop,USSD,4,2700.0,0.0,Cancelled,7,
NG-11159,2023-08-03,Sports,Lagos,Instagram Shop,Card,4,45700.0,0.0,Cancelled,4,
NG-11160,2023-11-26,Food & Drink,Benin City,Instagram Shop,Transfer,4,5100.0,0.0,Cancelled,5,
NG-11161,2023-12-29,Fashion,Lagos,Jiji,Card,1,37400.0,37400.0,Delivered,8,2.5
NG-11162,2023-05-15,Food & Drink,Lagos,WhatsApp Business,USSD,2,4000.0,8000.0,Delivered,4,4.6
NG-11163,2023-03-06,Home & Living,Lagos,Jiji,Pay on Delivery,1,9800.0,0.0,Cancelled,2,
NG-11164,2023-01-05,Fashion,Enugu,WhatsApp Business,Cash on Delivery,2,12000.0,24000.0,Delivered,8,4.0
NG-11165,2023-03-06,Beauty,Kano,Instagram Shop,USSD,2,8400.0,16800.0,Delivered,3,3.8
NG-11166,2023-11-23,Home & Living,Lagos,WhatsApp Business,Transfer,4,8300.0,33200.0,Delivered,10,2.7
NG-11167,2023-01-06,Sports,Lagos,Jiji,Cash on Delivery,3,36000.0,0.0,Returned,3,
NG-11168,2023-10-14,Food & Drink,Lagos,WhatsApp Business,Pay on Delivery,3,6500.0,19500.0,Delivered,10,2.9
NG-11169,2023-11-24,Sports,Benin City,Konga,Transfer,3,55500.0,166500.0,Delivered,8,2.9
NG-11170,2023-10-13,Electronics,Kano,WhatsApp Business,Cash on Delivery,1,110400.0,110400.0,Delivered,9,2.9
NG-11171,2023-07-28,Electronics,Port Harcourt,WhatsApp Business,USSD,3,110300.0,0.0,Returned,3,
NG-11172,2023-10-26,Food & Drink,Benin City,Jumia,Card,3,2700.0,8100.0,Delivered,1,3.4
NG-11173,2023-02-18,Food & Drink,Lagos,Jiji,Pay on Delivery,1,7400.0,7400.0,Delivered,7,4.3
NG-11174,2023-12-04,Books,Kano,Jumia,Card,4,10800.0,43200.0,Delivered,3,2.6
NG-11175,2023-03-13,Fashion,Abuja,WhatsApp Business,Cash on Delivery,4,24500.0,98000.0,Delivered,10,3.1
NG-11176,2023-09-02,Home & Living,Abuja,Konga,Transfer,2,6500.0,13000.0,Delivered,6,3.8
NG-11177,2023-08-09,Books,Lagos,WhatsApp Business,USSD,1,5000.0,5000.0,Delivered,3,3.1
NG-11178,2023-10-28,Food & Drink,Kano,Konga,Card,4,3600.0,14400.0,Delivered,6,4.4
NG-11179,2023-02-11,Electronics,Lagos,Konga,USSD,4,246400.0,985600.0,Delivered,7,4.3
NG-11180,2023-07-15,Books,Lagos,Instagram Shop,Transfer,1,11600.0,0.0,Returned,4,
NG-11181,2023-05-08,Beauty,Kano,WhatsApp Business,Transfer,2,7000.0,14000.0,Delivered,6,2.6
NG-11182,2023-11-06,Fashion,Lagos,Jiji,Transfer,1,4400.0,4400.0,Delivered,5,3.3
NG-11183,2023-08-03,Books,Lagos,WhatsApp Business,Transfer,2,2200.0,4400.0,Delivered,3,3.0
NG-11184,2023-10-31,Food & Drink,Benin City,Instagram Shop,Cash on Delivery,1,7200.0,0.0,Returned,2,
NG-11185,2023-12-25,Home & Living,Lagos,Jiji,Transfer,3,60100.0,0.0,Returned,3,
NG-11186,2023-03-02,Food & Drink,Abuja,Instagram Shop,Transfer,1,6900.0,0.0,Returned,9,
NG-11187,2023-03-07,Food & Drink,Benin City,WhatsApp Business,Card,2,3800.0,7600.0,Delivered,10,3.1
NG-11188,2023-05-17,Home & Living,Lagos,Jumia,Pay on Delivery,4,17400.0,0.0,Cancelled,10,
NG-11189,2023-04-03,Electronics,Lagos,WhatsApp Business,Cash on Delivery,4,294100.0,1176400.0,Delivered,6,3.7
NG-11190,2023-05-30,Books,Ibadan,Jiji,Transfer,4,2800.0,11200.0,Delivered,9,5.0
NG-11191,2023-10-12,Fashion,Abuja,Instagram Shop,Card,2,10700.0,0.0,Returned,6,
NG-11192,2023-10-17,Sports,Benin City,Jiji,USSD,3,29900.0,89700.0,Delivered,4,4.0
NG-11193,2023-12-06,Beauty,Lagos,Jumia,Transfer,4,9500.0,0.0,Cancelled,9,
NG-11194,2023-02-09,Books,Enugu,Instagram Shop,Cash on Delivery,2,8100.0,16200.0,Delivered,1,3.2
NG-11195,2023-02-25,Fashion,Kaduna,Konga,Card,2,22600.0,0.0,Cancelled,1,
NG-11196,2023-01-08,Books,Abuja,Jumia,Cash on Delivery,1,3900.0,3900.0,Delivered,7,3.0
NG-11197,2023-01-24,Home & Living,Kaduna,Instagram Shop,Pay on Delivery,4,65800.0,0.0,Returned,5,
NG-11198,2023-02-18,Books,Kano,Instagram Shop,Cash on Delivery,4,5200.0,20800.0,Delivered,10,4.5
NG-11199,2023-11-16,Fashion,Abuja,Jiji,Pay on Delivery,3,32900.0,0.0,Cancelled,7,
NG-11200,2023-07-14,Home & Living,Lagos,Instagram Shop,Pay on Delivery,4,68200.0,272800.0,Delivered,4,4.6
NG-11201,2023-01-27,Sports,Benin City,Konga,Pay on Delivery,1,28900.0,28900.0,Delivered,10,3.9
NG-11202,2023-07-04,Food & Drink,Kano,WhatsApp Business,Transfer,4,6200.0,0.0,Cancelled,4,
NG-11203,2023-11-01,Fashion,Abuja,Konga,Card,3,21500.0,64500.0,Delivered,2,5.0
NG-11204,2023-10-28,Fashion,Abuja,Jiji,Pay on Delivery,3,22100.0,66300.0,Delivered,2,2.9
NG-11205,2023-01-31,Electronics,Lagos,Instagram Shop,Transfer,1,469000.0,469000.0,Delivered,6,4.2
NG-11206,2023-11-28,Electronics,Kano,WhatsApp Business,Card,3,91100.0,273300.0,Delivered,5,3.3
NG-11207,2023-07-11,Food & Drink,Port Harcourt,Jumia,Pay on Delivery,4,6600.0,26400.0,Delivered,8,4.0
NG-11208,2023-05-01,Books,Abuja,WhatsApp Business,Cash on Delivery,4,5100.0,20400.0,Delivered,1,4.7
NG-11209,2023-08-24,Fashion,Abuja,Jumia,Card,4,41900.0,167600.0,Delivered,10,2.8
NG-11210,2023-07-01,Beauty,Port Harcourt,Konga,USSD,4,20400.0,81600.0,Delivered,7,4.0
NG-11211,2023-05-10,Fashion,Lagos,Instagram Shop,Cash on Delivery,3,21700.0,0.0,Returned,10,
NG-11212,2023-12-17,Food & Drink,Ibadan,Jiji,Transfer,3,2000.0,0.0,Returned,7,
NG-11213,2023-05-28,Fashion,Port Harcourt,Instagram Shop,Cash on Delivery,2,42100.0,0.0,Returned,10,
NG-11214,2023-03-19,Books,Ibadan,WhatsApp Business,Cash on Delivery,1,10100.0,0.0,Returned,6,
NG-11215,2023-11-08,Sports,Port Harcourt,Jiji,USSD,4,12200.0,48800.0,Delivered,3,3.4
NG-11216,2023-01-07,Fashion,Port Harcourt,Jiji,Cash on Delivery,2,18300.0,0.0,Cancelled,10,
NG-11217,2023-06-29,Home & Living,Kaduna,Konga,Pay on Delivery,4,64400.0,0.0,Cancelled,5,
NG-11218,2023-08-23,Food & Drink,Abuja,Instagram Shop,Card,1,4500.0,0.0,Cancelled,1,
NG-11219,2023-07-06,Sports,Lagos,Konga,Transfer,4,34500.0,138000.0,Delivered,1,4.4
NG-11220,2023-11-30,Home & Living,Abuja,WhatsApp Business,Pay on Delivery,4,63900.0,0.0,Returned,2,
NG-11221,2023-08-03,Sports,Lagos,Instagram Shop,Transfer,1,25500.0,25500.0,Delivered,4,4.0
